Volume,Issue,Journal Name,Published Date,Link,Title,Journal Year,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,Author 9,Author 10,Gender_Author 1,Gender_Author 2,Gender_Author 3,Gender_Author 4,Gender_Author 5,Gender_Author 6,Gender_Author 7,Gender_Author 8,Gender_Author 9,Gender_Author 10
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050023,Part 2 The Link between GIS and spatial analysis,March 2000,Luc Anselin,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050024,Using GIS to promote spatial analysis,March 2000,Barry Boots,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050025,GIS and educational and instructional challenges,March 2000,Morton E. O'Kelly,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050026,Some thoughts on the integration of spatial analysis and Geographic Information Systems,March 2000,Duane F. Marble,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050027,The academic success of GIS in geography: Problems and prospects,March 2000,Paul A. Longley,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050028,The GIS/SA interface for substantive research(ers): A critical need,March 2000,Lawrence A. Brown,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050029,Part 3 Specialized aspects of GIS and spatial analysis,March 2000,Paul W. Box,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050030,Geographic representation in spatial analysis,March 2000,Harvey J. Miller,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050031,Mapping rates associated with polygons,March 2000,Noel Cressie,Hal S. Stern,Deanne Reber Wright,,,,,,,,Male,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050032,Context-dependent spatial analysis: A role for GIS?,March 2000,A. Stewart Fotheringham,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050033,The case for inductive and visual techniques in the analysis of spatial data,March 2000,Mark Gahegan,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050034,Analysis of human spatial behavior in a GIS environment: Recent developments and future prospects,March 2000,Mei-Po Kwan,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050035,Spatial analysis in epidemiology: Nascent science or a failure of GIS?,March 2000,Geoffrey M. Jacquez,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050036,Part 4 Technology and the future of GIS and spatial analysis,March 2000,Andrew U. Frank,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090050037,Some thoughts on spatial data and structure analysis,March 2000,Yee Leung,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011449,"An exploratory method for detecting multi-level clumps in the distribution of points – a computational tool, VCM (variable clumping method)",July 2000,Atsuyuki Okabe,Shino Funamoto,,,,,,,,,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011450,Providing scientific visualization for spatial data analysis: Criteria and an assessment of SAGE,July 2000,Robert Haining,Stephen Wise,Paola Signoretta,,,,,,,,Male,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011451,A linear regression solution to the spatial autocorrelation problem,July 2000,Daniel A. Griffith,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011452,On aggregation in spatial econometric modelling,July 2000,Jean H.P. Paelinck,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011453,Distance predicting functions and applied location-allocation models.,July 2000,Dominique Peeters,Isabelle Thomas,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011454,The zone-size-dependent entropy formula and spatial interaction modelling: An additional note,July 2000,Ján Paulov,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011455,Computing environments for spatial data analysis,September 2000,Luc Anselin,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011456,From fields to objects: A review of geographic boundary analysis,September 2000,G. M. Jacquez,S. Maruca,M.-J. Fortin,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011457,Interactive analysis of the spatial distribution of disease using a geographic information systems,September 2000,Patrick A. Wall,Owen J. Devine,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011458,Designing and implementing software for spatial statistical analysis in a GIS environment,September 2000,Robert Haining,Stephen Wise,Jingsheng Ma,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011459,Seamless integration of spatial statistics and GIS: The S-PLUS for ArcView and the S+Grassland Links,September 2000,Shuming Bao,Luc Anselin,Diana Stralberg,,,,,,,,Unknown,Male,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011460,Implementing functions for spatial statistical analysis using the \(\) language,September 2000,Roger Bivand,Albrecht Gebhardt,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011461,Global and local spatial autocorrelation in bounded regular tessellations,December 2000,Barry Boots,Michael Tiefelsdorf,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011462,A test for the coincident economic and spatial clustering of business enterprises,December 2000,Edward J. Feser,Stuart H. Sweeney,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011463,Resel filtering to aid visualisation within an exploratory data analysis system,December 2000,Kate Moore,,,,,,,,,,Female,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011464,Introduction,May 2001,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011466,A GIS-based decision support system for analysis of route choice in congested urban road networks,May 2001,Yi-Hwa Wu,Harvey J. Miller,Ming-Chih Hung,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011465,Railway network design with multiple project stages and time sequencing,May 2001,Michael Kuby,Zhongyi Xu,Xiaodong Xie,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011467,A spatial decision support system prototype for housing mobility program planning,May 2001,Michael P. Johnson,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011468,The development of an intervening opportunities model with spatial dominance effects,May 2001,Siaw Akwawua,James A. Pooler,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011469,Assessing polygon edge integrity,May 2001,Steven A. Roberts,G. Brent Hall,Paul H. Calamai,,,,,,,,Male,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011470,Control sample design using a geodemographic discriminator: An application of Super Profiles,August 2001,Peter J.B. Brown,Peter G. McCulloch,Darren C. Ashurst,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011471,A computational approach for the analysis of changes in polygon distributions,August 2001,Yukio Sadahiro,Mitsuru Umemura,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011472,The development of computer networks: First results from a microeconomic model,August 2001,Gunther Maier,Alexander Kaufmann,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011473,Redistricting in a GIS environment: An optimisation algorithm using switching-points,August 2001,W. Macmillan,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011474,Spatial decision support system for home-delivered services,August 2001,Wilpen Gorr,Michael Johnson,Stephen Roehrig,,,,,,,,Unknown,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011475,Volume-preserving interpolation of a smooth surface from polygon-related data,August 2001,Wolf-Dieter Rase,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011476,GeoComputation and Spatial Analysis,November 2001,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011477,"Thematic mapping from remotely sensed data  with neural networks: MLP, RBF and PNN  based approaches",November 2001,Giles M. Foody,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011478,Alonso's Theory of Movements: Developments in Spatial Interaction Modeling,November 2001,Jacob J. de Vries,Peter Nijkamp,Piet Rietveld,,,,,,,,Male,Male,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011479,Solution and econometric estimation of spatial dynamic models in continuous space and continuous time,November 2001,Kieran P. Donaghy,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011480,The role of spatial effects in the empirical analysis of regional concentration,November 2001,Giuseppe Arbia,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/PL00011481,Estimated population mixing by country and risk cohort for the HIV/AIDS epidemic in Western Europe,November 2001,Richard Thomas,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100065,Simultaneous modelling of multi-purpose/multi-stop activity patterns and quantities consumed,December 2001,John R. Roy,Nariida C. Smith,Blake Xu,,,,,,,,Male,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100069,Deriving rules from activity diary data: A learning algorithm and results of computer experiments,December 2001,Theo A. Arentze,Frank Hofman,Harry J.P. Timmermans,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100062,"Towards a conjoint-based, context-dependent model of task allocation in activity settings: Some numerical experiments",December 2001,Aloys Borgers,Frank Hofman,Harry Timmermans,,,,,,,,Male,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100064,Developing a bivariate spatial association measure:  An integration of Pearson's r and Moran's I,December 2001,Sang-Il Lee,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100068,Spatial analysis in a Markov random field framework: The case of burning oil wells in Kuwait,December 2001,Raymond J. Dezzani,Ahmad Al-Dousari,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100066,An integrated representation of spatial and temporal relationships between evolving regions,December 2001,Christophe Claramunt,Bin Jiang,,,,,,,,,Male,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
3,4,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090200082,Referees for volume 3,December 2001,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100070,Exposure assessment using high spatial resolution hyperspectral (HSRH) imagery,March 2002,G.M. Jacquez,W. Andrew Marcus,Dunrie A. Greiling,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100071,"Considerations in collecting, processing, and analysing high spatial resolution hyperspectral data for environmental investigations",March 2002,Richard J. Aspinall,W. Andrew Marcus,Joseph W. Boardman,,,,,,,,Male,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100072,Emerging and vector-borne diseases: Role of high spatial resolution and hyperspectral images in analyses and forecasts,March 2002,Mark L. Wilson,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100073,Modeling spatial dependence in high spatial resolution hyperspectral data sets,March 2002,Daniel A. Griffith,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100074,Adjacency selection in Markov Random Fields for high spatial resolution hyperspectral data,March 2002,Francesco Lagona,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100075,Area-based tests for association between spatial patterns,March 2002,Susan L. Maruca,Geoffrey M. Jacquez,,,,,,,,,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100076,Change detection thresholds for remotely sensed images,March 2002,Peter A. Rogerson,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100077,Geostatistical incorporation of spatial coordinates into supervised classification of hyperspectral data,March 2002,P. Goovaerts,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100078,Mapping of stream microhabitats with high spatial resolution hyperspectral imagery,March 2002,W. Andrew Marcus,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,1,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100079,A geographic information science perspective on hyperspectral remote sensing,March 2002,Richard Aspinall,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090200085,"Managing spatial uncertainty using attribute, geometric, and neighborhood measures in an empirical rule-based model approach",June 2002,Rod Allan,Kim Lowell,,,,,,,,,Male,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090200083,Unconditional and conditional competing risk models of activity duration and activity sequencing decisions: An empirical comparison,June 2002,Peter T.L. Popkowski Leszczyc,Harry Timmermans,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090200084,Assessing representation error in point-based coverage modeling,June 2002,Alan T. Murray,Morton E. O'Kelly,,,,,,,,,Male,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100080,Improvement of satellite derived pollution maps with the use of a geostatistical interpolation method,June 2002,P.S. Kanaroglou,N.A. Soulakellis,N.I. Sifakis,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090100067,Moment representation of polygons for the assessment of their shape quality,June 2002,Atef Bel Hadj Ali,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,2,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090200081,Analysing regional industrialisation in Jiangsu province using geographically weighted regression,June 2002,Yefang Huang,Yee Leung,,,,,,,,,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090200086,Toward micro-scale spatial modeling of gentrification,October 2002,David O'Sullivan,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090200089,Testing spatial patterns and growth spillover effects in clusters of cities,October 2002,Andrada I. Pacheco,Timothy J. Tyrrell,,,,,,,,,Female,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090200090,Learning in neural spatial interaction models: A statistical perspective,October 2002,Manfred M. Fischer,,,,,,,,,,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
4,3,Journal of Geographical Systems,,https://link.springer.com/article/10.1007/s101090200088,An empirical test of the competing destinations model,October 2002,Pingzhao Hu,Jim Pooler,,,,,,,,,Unknown,Male,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
